essay_id,n_annotated,n_effective,n_adequate,n_ineffective,n_unannotated,construct_score,pct_effective
2241001371,5.0,0.0,4.0,1.0,3.0,0.8,0.0
2241001428,9.0,5.0,4.0,0.0,1.0,1.5555555555555556,0.5555555555555556
2241001452,8.0,0.0,8.0,0.0,2.0,1.0,0.0
2241001487,6.0,0.0,6.0,0.0,4.0,1.0,0.0
2241001533,12.0,4.0,8.0,0.0,2.0,1.3333333333333333,0.3333333333333333
2241001568,8.0,0.0,8.0,0.0,4.0,1.0,0.0
2241001614,8.0,7.0,1.0,0.0,1.0,1.875,0.875
2241001631,12.0,8.0,4.0,0.0,2.0,1.6666666666666667,0.6666666666666666
2241001649,7.0,6.0,1.0,0.0,5.0,1.8571428571428572,0.8571428571428571
2241001657,6.0,2.0,4.0,0.0,2.0,1.3333333333333333,0.3333333333333333
2241001711,10.0,3.0,7.0,0.0,5.0,1.3,0.3
2241001738,7.0,6.0,0.0,1.0,3.0,1.7142857142857142,0.8571428571428571
2241001762,11.0,5.0,6.0,0.0,3.0,1.4545454545454546,0.45454545454545453
2241001843,7.0,0.0,7.0,0.0,5.0,1.0,0.0
2241001860,7.0,6.0,1.0,0.0,1.0,1.8571428571428572,0.8571428571428571
2241001894,10.0,3.0,6.0,1.0,4.0,1.2,0.3
2241001916,7.0,0.0,5.0,2.0,2.0,0.7142857142857143,0.0
2241001932,13.0,4.0,9.0,0.0,3.0,1.3076923076923077,0.3076923076923077
2241001941,9.0,4.0,5.0,0.0,1.0,1.4444444444444444,0.4444444444444444
2241002017,5.0,4.0,1.0,0.0,2.0,1.8,0.8
2241002025,9.0,8.0,1.0,0.0,4.0,1.8888888888888888,0.8888888888888888
2241002050,8.0,0.0,8.0,0.0,5.0,1.0,0.0
2241002068,6.0,1.0,5.0,0.0,5.0,1.1666666666666667,0.16666666666666666
2241002076,8.0,5.0,3.0,0.0,0.0,1.625,0.625
2241002092,12.0,2.0,10.0,0.0,1.0,1.1666666666666667,0.16666666666666666
2241002122,7.0,0.0,6.0,1.0,2.0,0.8571428571428571,0.0
2241002149,9.0,3.0,6.0,0.0,2.0,1.3333333333333333,0.3333333333333333
2241002165,9.0,4.0,5.0,0.0,2.0,1.4444444444444444,0.4444444444444444
2241002220,6.0,0.0,6.0,0.0,2.0,1.0,0.0
2241002301,12.0,0.0,12.0,0.0,1.0,1.0,0.0
2241002327,8.0,4.0,3.0,1.0,3.0,1.375,0.5
2241002351,10.0,0.0,9.0,1.0,1.0,0.9,0.0
2241002416,6.0,4.0,2.0,0.0,1.0,1.6666666666666667,0.6666666666666666
2241002432,6.0,0.0,6.0,0.0,1.0,1.0,0.0
2241002459,9.0,1.0,8.0,0.0,4.0,1.1111111111111112,0.1111111111111111
2241002483,10.0,0.0,10.0,0.0,2.0,1.0,0.0
2241002611,13.0,2.0,11.0,0.0,2.0,1.1538461538461537,0.15384615384615385
2241002629,8.0,3.0,5.0,0.0,1.0,1.375,0.375
2241002637,10.0,4.0,5.0,1.0,4.0,1.3,0.4
2241002645,3.0,0.0,3.0,0.0,3.0,1.0,0.0
2241002653,6.0,6.0,0.0,0.0,1.0,2.0,1.0
2241002742,9.0,8.0,1.0,0.0,1.0,1.8888888888888888,0.8888888888888888
2241002840,7.0,4.0,3.0,0.0,1.0,1.5714285714285714,0.5714285714285714
2241002904,7.0,5.0,2.0,0.0,1.0,1.7142857142857142,0.7142857142857143
2241002947,8.0,0.0,8.0,0.0,1.0,1.0,0.0
2241003005,9.0,0.0,8.0,1.0,2.0,0.8888888888888888,0.0
2241003030,8.0,0.0,7.0,1.0,2.0,0.875,0.0
2241003129,6.0,1.0,5.0,0.0,0.0,1.1666666666666667,0.16666666666666666
2241003145,11.0,2.0,9.0,0.0,1.0,1.1818181818181819,0.18181818181818182
2241003153,10.0,0.0,9.0,1.0,2.0,0.9,0.0
2241003161,8.0,3.0,5.0,0.0,2.0,1.375,0.375
2241003188,8.0,5.0,3.0,0.0,1.0,1.625,0.625
2241003196,6.0,6.0,0.0,0.0,3.0,2.0,1.0
2241003200,13.0,8.0,5.0,0.0,2.0,1.6153846153846154,0.6153846153846154
2241003226,6.0,0.0,6.0,0.0,1.0,1.0,0.0
2241003285,7.0,0.0,6.0,1.0,2.0,0.8571428571428571,0.0
2241003331,10.0,5.0,5.0,0.0,2.0,1.5,0.5
2241003374,9.0,7.0,2.0,0.0,3.0,1.7777777777777777,0.7777777777777778
2241003391,6.0,1.0,5.0,0.0,3.0,1.1666666666666667,0.16666666666666666
2241003455,14.0,2.0,11.0,1.0,3.0,1.0714285714285714,0.14285714285714285
2241003463,13.0,3.0,10.0,0.0,5.0,1.2307692307692308,0.23076923076923078
2241003471,7.0,0.0,2.0,5.0,1.0,0.2857142857142857,0.0
2241003501,8.0,0.0,8.0,0.0,1.0,1.0,0.0
2241003536,8.0,2.0,6.0,0.0,3.0,1.25,0.25
2241003579,9.0,0.0,9.0,0.0,1.0,1.0,0.0
2241003595,12.0,0.0,12.0,0.0,2.0,1.0,0.0
2241003633,7.0,0.0,7.0,0.0,1.0,1.0,0.0
2241003706,9.0,0.0,7.0,2.0,1.0,0.7777777777777778,0.0
2241003722,12.0,2.0,10.0,0.0,4.0,1.1666666666666667,0.16666666666666666
2241003731,8.0,0.0,8.0,0.0,4.0,1.0,0.0
2241003765,6.0,1.0,5.0,0.0,1.0,1.1666666666666667,0.16666666666666666
2241003811,11.0,2.0,9.0,0.0,5.0,1.1818181818181819,0.18181818181818182
2241003978,9.0,0.0,9.0,0.0,3.0,1.0,0.0
2241003986,7.0,0.0,6.0,1.0,2.0,0.8571428571428571,0.0
2241004044,8.0,0.0,8.0,0.0,2.0,1.0,0.0
2241004052,5.0,0.0,5.0,0.0,3.0,1.0,0.0
2241004095,11.0,5.0,6.0,0.0,3.0,1.4545454545454546,0.45454545454545453
2241004184,5.0,2.0,3.0,0.0,2.0,1.4,0.4
2241004231,10.0,5.0,5.0,0.0,7.0,1.5,0.5
2241004265,12.0,8.0,4.0,0.0,6.0,1.6666666666666667,0.6666666666666666
2241004311,9.0,4.0,4.0,1.0,1.0,1.3333333333333333,0.4444444444444444
2241004320,12.0,0.0,10.0,2.0,2.0,0.8333333333333334,0.0
2241004401,9.0,0.0,9.0,0.0,1.0,1.0,0.0
2241004427,9.0,0.0,9.0,0.0,1.0,1.0,0.0
2241004443,9.0,0.0,9.0,0.0,1.0,1.0,0.0
2241004494,5.0,0.0,5.0,0.0,2.0,1.0,0.0
2241004532,7.0,0.0,7.0,0.0,1.0,1.0,0.0
2241004575,7.0,0.0,7.0,0.0,2.0,1.0,0.0
2241004591,14.0,6.0,8.0,0.0,2.0,1.4285714285714286,0.42857142857142855
2241004605,10.0,3.0,7.0,0.0,2.0,1.3,0.3
2241004613,5.0,1.0,4.0,0.0,1.0,1.2,0.2
2241004729,5.0,0.0,4.0,1.0,3.0,0.8,0.0
2241004745,8.0,0.0,7.0,1.0,1.0,0.875,0.0
2241004753,6.0,0.0,5.0,1.0,2.0,0.8333333333333334,0.0
2241004788,8.0,0.0,8.0,0.0,1.0,1.0,0.0
2241004796,9.0,0.0,8.0,1.0,2.0,0.8888888888888888,0.0
2241004834,7.0,0.0,7.0,0.0,5.0,1.0,0.0
2241004915,8.0,0.0,8.0,0.0,1.0,1.0,0.0
2241005016,5.0,0.0,5.0,0.0,1.0,1.0,0.0
2241005067,11.0,4.0,6.0,1.0,3.0,1.2727272727272727,0.36363636363636365
2241005121,12.0,1.0,11.0,0.0,3.0,1.0833333333333333,0.08333333333333333
2241005130,6.0,0.0,6.0,0.0,2.0,1.0,0.0
2241005156,5.0,1.0,3.0,1.0,3.0,1.0,0.2
2241005318,9.0,6.0,3.0,0.0,3.0,1.6666666666666667,0.6666666666666666
2241005334,6.0,0.0,6.0,0.0,3.0,1.0,0.0
2241005407,7.0,3.0,4.0,0.0,1.0,1.4285714285714286,0.42857142857142855
2241005415,5.0,0.0,5.0,0.0,1.0,1.0,0.0
2241005504,15.0,0.0,13.0,2.0,2.0,0.8666666666666667,0.0
2241005547,11.0,2.0,6.0,3.0,7.0,0.9090909090909091,0.18181818181818182
2241005661,4.0,0.0,4.0,0.0,2.0,1.0,0.0
2241005695,8.0,0.0,8.0,0.0,5.0,1.0,0.0
2241005709,3.0,1.0,2.0,0.0,1.0,1.3333333333333333,0.3333333333333333
2241005725,9.0,0.0,9.0,0.0,5.0,1.0,0.0
2241005733,10.0,3.0,7.0,0.0,1.0,1.3,0.3
2241005768,7.0,1.0,6.0,0.0,2.0,1.1428571428571428,0.14285714285714285
2241005806,6.0,2.0,3.0,1.0,2.0,1.1666666666666667,0.3333333333333333
2241005849,7.0,0.0,7.0,0.0,2.0,1.0,0.0
2241005911,9.0,0.0,9.0,0.0,5.0,1.0,0.0
2241005938,12.0,2.0,10.0,0.0,1.0,1.1666666666666667,0.16666666666666666
2241006004,8.0,1.0,6.0,1.0,1.0,1.0,0.125
2241006012,7.0,0.0,7.0,0.0,2.0,1.0,0.0
2241006098,9.0,1.0,8.0,0.0,6.0,1.1111111111111112,0.1111111111111111
2241006136,7.0,0.0,7.0,0.0,2.0,1.0,0.0
2241006144,9.0,0.0,2.0,7.0,0.0,0.2222222222222222,0.0
2241006152,9.0,1.0,8.0,0.0,2.0,1.1111111111111112,0.1111111111111111
2241006195,8.0,0.0,7.0,1.0,7.0,0.875,0.0
2241006322,9.0,3.0,6.0,0.0,1.0,1.3333333333333333,0.3333333333333333
2241006331,6.0,0.0,6.0,0.0,3.0,1.0,0.0
2241006373,15.0,3.0,12.0,0.0,4.0,1.2,0.2
2241006381,10.0,5.0,5.0,0.0,6.0,1.5,0.5
2241006390,11.0,4.0,7.0,0.0,3.0,1.3636363636363635,0.36363636363636365
2241006420,11.0,0.0,11.0,0.0,8.0,1.0,0.0
2241006454,8.0,0.0,7.0,1.0,0.0,0.875,0.0
2241006471,9.0,0.0,9.0,0.0,6.0,1.0,0.0
2241006497,7.0,0.0,4.0,3.0,1.0,0.5714285714285714,0.0
2241006501,11.0,0.0,11.0,0.0,5.0,1.0,0.0
2241006519,11.0,4.0,7.0,0.0,1.0,1.3636363636363635,0.36363636363636365
2241006608,7.0,4.0,3.0,0.0,1.0,1.5714285714285714,0.5714285714285714
2241006624,7.0,3.0,4.0,0.0,2.0,1.4285714285714286,0.42857142857142855
2241006641,7.0,0.0,6.0,1.0,1.0,0.8571428571428571,0.0
2241006683,12.0,2.0,10.0,0.0,0.0,1.1666666666666667,0.16666666666666666
2241006691,11.0,2.0,9.0,0.0,3.0,1.1818181818181819,0.18181818181818182
2241006756,7.0,0.0,7.0,0.0,3.0,1.0,0.0
2241006764,6.0,1.0,5.0,0.0,3.0,1.1666666666666667,0.16666666666666666
2241006772,9.0,2.0,7.0,0.0,2.0,1.2222222222222223,0.2222222222222222
2241006802,7.0,4.0,3.0,0.0,1.0,1.5714285714285714,0.5714285714285714
2241006977,5.0,1.0,3.0,1.0,2.0,1.0,0.2
2241006993,7.0,4.0,1.0,2.0,1.0,1.2857142857142858,0.5714285714285714
2241007035,12.0,1.0,11.0,0.0,2.0,1.0833333333333333,0.08333333333333333
2241007221,6.0,0.0,6.0,0.0,4.0,1.0,0.0
2241007264,10.0,0.0,10.0,0.0,1.0,1.0,0.0
2241007281,7.0,0.0,6.0,1.0,2.0,0.8571428571428571,0.0
2241007299,14.0,0.0,14.0,0.0,0.0,1.0,0.0
2241007302,4.0,0.0,2.0,2.0,2.0,0.5,0.0
2241007311,8.0,2.0,5.0,1.0,1.0,1.125,0.25
2241007540,10.0,1.0,8.0,1.0,2.0,1.0,0.1
2241007566,9.0,1.0,8.0,0.0,2.0,1.1111111111111112,0.1111111111111111
2241007591,7.0,1.0,6.0,0.0,1.0,1.1428571428571428,0.14285714285714285
2241007604,2.0,0.0,0.0,2.0,1.0,0.0,0.0
2241007612,6.0,0.0,5.0,1.0,1.0,0.8333333333333334,0.0
2241007701,11.0,2.0,8.0,1.0,3.0,1.0909090909090908,0.18181818181818182
2241007736,5.0,0.0,5.0,0.0,3.0,1.0,0.0
2241007787,7.0,0.0,6.0,1.0,3.0,0.8571428571428571,0.0
2251000050,7.0,3.0,4.0,0.0,2.0,1.4285714285714286,0.42857142857142855
2251000084,6.0,0.0,6.0,0.0,3.0,1.0,0.0
2251000114,9.0,0.0,9.0,0.0,5.0,1.0,0.0
2251000165,5.0,0.0,5.0,0.0,0.0,1.0,0.0
2251000181,6.0,1.0,5.0,0.0,1.0,1.1666666666666667,0.16666666666666666
2251000203,9.0,0.0,9.0,0.0,4.0,1.0,0.0
2251000246,5.0,0.0,5.0,0.0,1.0,1.0,0.0
2251000289,12.0,0.0,12.0,0.0,7.0,1.0,0.0
2251000360,5.0,0.0,5.0,0.0,1.0,1.0,0.0
2251000459,7.0,0.0,4.0,3.0,0.0,0.5714285714285714,0.0
2251000467,7.0,1.0,6.0,0.0,1.0,1.1428571428571428,0.14285714285714285
2251000483,7.0,4.0,3.0,0.0,1.0,1.5714285714285714,0.5714285714285714
2251000513,4.0,1.0,3.0,0.0,1.0,1.25,0.25
2251000599,11.0,0.0,11.0,0.0,1.0,1.0,0.0
2251000696,4.0,0.0,4.0,0.0,1.0,1.0,0.0
2251000718,8.0,0.0,8.0,0.0,4.0,1.0,0.0
2251000742,6.0,2.0,4.0,0.0,0.0,1.3333333333333333,0.3333333333333333
2251000785,6.0,0.0,6.0,0.0,0.0,1.0,0.0
2251000840,8.0,1.0,7.0,0.0,1.0,1.125,0.125
2251000866,4.0,1.0,3.0,0.0,1.0,1.25,0.25
2251000963,15.0,0.0,15.0,0.0,4.0,1.0,0.0
2251000998,4.0,0.0,4.0,0.0,0.0,1.0,0.0
2251001013,5.0,0.0,3.0,2.0,1.0,0.6,0.0
2251001048,4.0,2.0,2.0,0.0,1.0,1.5,0.5
2251001056,9.0,1.0,8.0,0.0,2.0,1.1111111111111112,0.1111111111111111
2251001072,6.0,0.0,6.0,0.0,2.0,1.0,0.0
2251001081,6.0,0.0,6.0,0.0,0.0,1.0,0.0
2251001200,8.0,0.0,8.0,0.0,6.0,1.0,0.0
2251001226,11.0,0.0,11.0,0.0,1.0,1.0,0.0
2251001234,10.0,4.0,6.0,0.0,2.0,1.4,0.4
2251001251,6.0,2.0,4.0,0.0,2.0,1.3333333333333333,0.3333333333333333
2251001293,7.0,2.0,5.0,0.0,2.0,1.2857142857142858,0.2857142857142857
2251001340,4.0,1.0,3.0,0.0,1.0,1.25,0.25
2251001366,4.0,1.0,3.0,0.0,1.0,1.25,0.25
2251001382,7.0,0.0,6.0,1.0,7.0,0.8571428571428571,0.0
2251001447,10.0,0.0,10.0,0.0,1.0,1.0,0.0
2251001463,4.0,0.0,4.0,0.0,2.0,1.0,0.0
2251001498,10.0,0.0,10.0,0.0,1.0,1.0,0.0
2251001528,9.0,0.0,9.0,0.0,3.0,1.0,0.0
2251001561,10.0,0.0,10.0,0.0,6.0,1.0,0.0
2251001625,4.0,0.0,4.0,0.0,1.0,1.0,0.0
2251001668,8.0,0.0,8.0,0.0,4.0,1.0,0.0
2251001749,7.0,1.0,6.0,0.0,1.0,1.1428571428571428,0.14285714285714285
2251001811,8.0,3.0,5.0,0.0,0.0,1.375,0.375
2251001846,12.0,0.0,12.0,0.0,4.0,1.0,0.0
2251001862,6.0,0.0,6.0,0.0,0.0,1.0,0.0
2251001871,4.0,0.0,4.0,0.0,1.0,1.0,0.0
2251001889,5.0,0.0,1.0,4.0,0.0,0.2,0.0
2251001919,6.0,1.0,5.0,0.0,3.0,1.1666666666666667,0.16666666666666666
2251001978,6.0,3.0,3.0,0.0,3.0,1.5,0.5
2251001994,6.0,0.0,6.0,0.0,0.0,1.0,0.0
2251002036,6.0,0.0,4.0,2.0,1.0,0.6666666666666666,0.0
2251002095,10.0,0.0,10.0,0.0,6.0,1.0,0.0
2251002109,7.0,1.0,6.0,0.0,1.0,1.1428571428571428,0.14285714285714285
2251002168,8.0,0.0,6.0,2.0,3.0,0.75,0.0
2251002222,12.0,4.0,8.0,0.0,5.0,1.3333333333333333,0.3333333333333333
2251002303,3.0,0.0,3.0,0.0,2.0,1.0,0.0
2251002338,10.0,0.0,10.0,0.0,0.0,1.0,0.0
2251002346,5.0,0.0,5.0,0.0,0.0,1.0,0.0
2251002389,7.0,2.0,5.0,0.0,1.0,1.2857142857142858,0.2857142857142857
2251002397,9.0,0.0,9.0,0.0,8.0,1.0,0.0
2251002419,6.0,0.0,6.0,0.0,1.0,1.0,0.0
2251002451,5.0,2.0,3.0,0.0,1.0,1.4,0.4
2251002532,5.0,0.0,2.0,3.0,2.0,0.4,0.0
2251002567,11.0,0.0,11.0,0.0,2.0,1.0,0.0
2251002605,7.0,0.0,6.0,1.0,2.0,0.8571428571428571,0.0
2251002613,7.0,1.0,6.0,0.0,0.0,1.1428571428571428,0.14285714285714285
2251002630,12.0,0.0,12.0,0.0,8.0,1.0,0.0
2251002656,9.0,0.0,9.0,0.0,2.0,1.0,0.0
2251002711,6.0,0.0,6.0,0.0,6.0,1.0,0.0
2251002745,5.0,1.0,4.0,0.0,1.0,1.2,0.2
2251002753,9.0,0.0,9.0,0.0,1.0,1.0,0.0
2251002761,5.0,1.0,4.0,0.0,4.0,1.2,0.2
2251002770,8.0,1.0,7.0,0.0,2.0,1.125,0.125
2251002923,10.0,0.0,10.0,0.0,2.0,1.0,0.0
2251002982,6.0,0.0,6.0,0.0,1.0,1.0,0.0
2251003024,6.0,1.0,5.0,0.0,0.0,1.1666666666666667,0.16666666666666666
2251003032,6.0,0.0,6.0,0.0,5.0,1.0,0.0
2251003067,12.0,8.0,4.0,0.0,2.0,1.6666666666666667,0.6666666666666666
2251003130,8.0,0.0,8.0,0.0,0.0,1.0,0.0
2251003148,14.0,1.0,13.0,0.0,6.0,1.0714285714285714,0.07142857142857142
2251003181,7.0,0.0,5.0,2.0,1.0,0.7142857142857143,0.0
2251003211,6.0,0.0,5.0,1.0,2.0,0.8333333333333334,0.0
2251003326,6.0,0.0,6.0,0.0,2.0,1.0,0.0
2251003334,7.0,0.0,7.0,0.0,2.0,1.0,0.0
2251003369,12.0,0.0,10.0,2.0,1.0,0.8333333333333334,0.0
2251003431,9.0,0.0,9.0,0.0,0.0,1.0,0.0
2251003458,4.0,0.0,4.0,0.0,1.0,1.0,0.0
2251003474,4.0,0.0,4.0,0.0,2.0,1.0,0.0
2251003491,8.0,0.0,8.0,0.0,3.0,1.0,0.0
2251003547,5.0,1.0,4.0,0.0,0.0,1.2,0.2
2251003636,8.0,0.0,8.0,0.0,1.0,1.0,0.0
2251003709,9.0,2.0,7.0,0.0,1.0,1.2222222222222223,0.2222222222222222
2251003717,12.0,6.0,6.0,0.0,4.0,1.5,0.5
2251003725,7.0,1.0,6.0,0.0,0.0,1.1428571428571428,0.14285714285714285
2251003768,7.0,0.0,6.0,1.0,1.0,0.8571428571428571,0.0
2251003784,6.0,0.0,6.0,0.0,2.0,1.0,0.0
2251003792,11.0,9.0,2.0,0.0,3.0,1.8181818181818181,0.8181818181818182
2251003806,7.0,0.0,7.0,0.0,1.0,1.0,0.0
2251003822,9.0,7.0,2.0,0.0,6.0,1.7777777777777777,0.7777777777777778
2251003849,9.0,0.0,9.0,0.0,3.0,1.0,0.0
2251003857,10.0,0.0,10.0,0.0,7.0,1.0,0.0
2251003890,7.0,0.0,7.0,0.0,1.0,1.0,0.0
2251003962,5.0,0.0,5.0,0.0,1.0,1.0,0.0
2251004055,5.0,1.0,4.0,0.0,2.0,1.2,0.2
2251004179,6.0,0.0,6.0,0.0,2.0,1.0,0.0
2251004187,4.0,0.0,4.0,0.0,3.0,1.0,0.0
2251004209,8.0,0.0,6.0,2.0,7.0,0.75,0.0
2251004292,10.0,0.0,10.0,0.0,1.0,1.0,0.0
2251004306,9.0,3.0,6.0,0.0,2.0,1.3333333333333333,0.3333333333333333
2251004349,4.0,0.0,3.0,1.0,3.0,0.75,0.0
2251004373,4.0,0.0,4.0,0.0,1.0,1.0,0.0
2251004501,11.0,3.0,7.0,1.0,1.0,1.1818181818181819,0.2727272727272727
2251004527,6.0,0.0,6.0,0.0,1.0,1.0,0.0
2251004543,8.0,4.0,4.0,0.0,1.0,1.5,0.5
2251004802,7.0,1.0,6.0,0.0,6.0,1.1428571428571428,0.14285714285714285
2251004845,6.0,1.0,4.0,1.0,4.0,1.0,0.16666666666666666
2251004900,13.0,0.0,13.0,0.0,5.0,1.0,0.0
2251004918,5.0,0.0,4.0,1.0,1.0,0.8,0.0
2251004969,8.0,2.0,6.0,0.0,4.0,1.25,0.25
2251004977,9.0,3.0,6.0,0.0,1.0,1.3333333333333333,0.3333333333333333
2251005019,10.0,3.0,7.0,0.0,2.0,1.3,0.3
2251005027,3.0,0.0,3.0,0.0,1.0,1.0,0.0
2251005078,12.0,0.0,12.0,0.0,3.0,1.0,0.0
2251005124,9.0,2.0,7.0,0.0,1.0,1.2222222222222223,0.2222222222222222
2251005141,11.0,5.0,6.0,0.0,1.0,1.4545454545454546,0.45454545454545453
2251005159,7.0,2.0,5.0,0.0,1.0,1.2857142857142858,0.2857142857142857
2251005183,6.0,4.0,2.0,0.0,2.0,1.6666666666666667,0.6666666666666666
2251005213,5.0,0.0,5.0,0.0,1.0,1.0,0.0
2251005221,11.0,5.0,6.0,0.0,1.0,1.4545454545454546,0.45454545454545453
2251005230,8.0,0.0,8.0,0.0,3.0,1.0,0.0
2251005264,5.0,0.0,5.0,0.0,1.0,1.0,0.0
2251005281,8.0,1.0,7.0,0.0,0.0,1.125,0.125
2251005353,7.0,0.0,6.0,1.0,3.0,0.8571428571428571,0.0
2251005361,9.0,3.0,6.0,0.0,1.0,1.3333333333333333,0.3333333333333333
2251005396,6.0,0.0,5.0,1.0,2.0,0.8333333333333334,0.0
2251005400,8.0,2.0,6.0,0.0,2.0,1.25,0.25
2251005434,3.0,0.0,3.0,0.0,1.0,1.0,0.0
2251005469,5.0,0.0,5.0,0.0,3.0,1.0,0.0
2251005477,8.0,0.0,8.0,0.0,1.0,1.0,0.0
2251005493,9.0,0.0,9.0,0.0,4.0,1.0,0.0
2251005507,5.0,0.0,5.0,0.0,1.0,1.0,0.0
2251005515,11.0,4.0,7.0,0.0,1.0,1.3636363636363635,0.36363636363636365
2251005574,10.0,4.0,6.0,0.0,3.0,1.4,0.4
2251005591,6.0,0.0,5.0,1.0,0.0,0.8333333333333334,0.0
2251005612,9.0,1.0,8.0,0.0,2.0,1.1111111111111112,0.1111111111111111
2251005639,7.0,0.0,7.0,0.0,1.0,1.0,0.0
2251005655,9.0,0.0,9.0,0.0,5.0,1.0,0.0
2251005663,7.0,0.0,5.0,2.0,3.0,0.7142857142857143,0.0
2251005671,3.0,1.0,2.0,0.0,1.0,1.3333333333333333,0.3333333333333333
2251005698,6.0,2.0,4.0,0.0,0.0,1.3333333333333333,0.3333333333333333
2251005744,5.0,0.0,5.0,0.0,3.0,1.0,0.0
2251005787,7.0,1.0,6.0,0.0,1.0,1.1428571428571428,0.14285714285714285
2251005825,6.0,3.0,3.0,0.0,1.0,1.5,0.5
2251005868,4.0,1.0,3.0,0.0,1.0,1.25,0.25
2251005906,8.0,0.0,8.0,0.0,0.0,1.0,0.0
2251006007,8.0,3.0,5.0,0.0,1.0,1.375,0.375
2251006040,9.0,2.0,7.0,0.0,1.0,1.2222222222222223,0.2222222222222222
2251006058,10.0,0.0,10.0,0.0,5.0,1.0,0.0
2251006074,8.0,1.0,7.0,0.0,8.0,1.125,0.125
2251006139,8.0,0.0,8.0,0.0,7.0,1.0,0.0
2251006163,8.0,0.0,8.0,0.0,3.0,1.0,0.0
2251006171,9.0,0.0,9.0,0.0,4.0,1.0,0.0
2251006180,12.0,0.0,12.0,0.0,6.0,1.0,0.0
2251006201,7.0,0.0,7.0,0.0,2.0,1.0,0.0
2251006210,9.0,4.0,5.0,0.0,0.0,1.4444444444444444,0.4444444444444444
2251006228,7.0,0.0,7.0,0.0,1.0,1.0,0.0
2251006252,8.0,0.0,8.0,0.0,2.0,1.0,0.0
2251006261,4.0,0.0,4.0,0.0,0.0,1.0,0.0
2251006279,8.0,0.0,8.0,0.0,0.0,1.0,0.0
2251006333,4.0,0.0,4.0,0.0,0.0,1.0,0.0
2251006341,7.0,0.0,7.0,0.0,1.0,1.0,0.0
2251006350,6.0,1.0,5.0,0.0,1.0,1.1666666666666667,0.16666666666666666
2251006384,12.0,0.0,12.0,0.0,2.0,1.0,0.0
2251006392,8.0,0.0,8.0,0.0,5.0,1.0,0.0
2251006457,4.0,0.0,4.0,0.0,3.0,1.0,0.0
2251006520,5.0,0.0,3.0,2.0,3.0,0.6,0.0
2251006538,7.0,0.0,7.0,0.0,5.0,1.0,0.0
2251006627,9.0,0.0,9.0,0.0,2.0,1.0,0.0
2251006660,6.0,0.0,6.0,0.0,0.0,1.0,0.0
2251006724,6.0,3.0,3.0,0.0,1.0,1.5,0.5
2251006759,5.0,0.0,5.0,0.0,1.0,1.0,0.0
2251006783,6.0,0.0,6.0,0.0,1.0,1.0,0.0
2251006813,6.0,0.0,6.0,0.0,1.0,1.0,0.0
2251006872,6.0,1.0,5.0,0.0,1.0,1.1666666666666667,0.16666666666666666
2251007143,7.0,0.0,7.0,0.0,3.0,1.0,0.0
2251007208,7.0,2.0,5.0,0.0,1.0,1.2857142857142858,0.2857142857142857
2251007241,7.0,0.0,7.0,0.0,2.0,1.0,0.0
2251007259,4.0,1.0,3.0,0.0,3.0,1.25,0.25
2251007348,6.0,0.0,5.0,1.0,2.0,0.8333333333333334,0.0
2251007402,7.0,0.0,7.0,0.0,6.0,1.0,0.0
2251007445,9.0,0.0,9.0,0.0,3.0,1.0,0.0
2251007518,8.0,0.0,8.0,0.0,2.0,1.0,0.0
2251007542,6.0,0.0,6.0,0.0,5.0,1.0,0.0
2251007593,11.0,0.0,10.0,1.0,9.0,0.9090909090909091,0.0
2251007704,8.0,1.0,7.0,0.0,0.0,1.125,0.125
2251007712,5.0,1.0,4.0,0.0,0.0,1.2,0.2
2251007755,9.0,1.0,8.0,0.0,1.0,1.1111111111111112,0.1111111111111111
2251007780,16.0,4.0,12.0,0.0,2.0,1.25,0.25
2271000047,10.0,1.0,9.0,0.0,2.0,1.1,0.1
2271000098,13.0,4.0,9.0,0.0,1.0,1.3076923076923077,0.3076923076923077
2271000101,14.0,8.0,6.0,0.0,1.0,1.5714285714285714,0.5714285714285714
2271000136,6.0,3.0,3.0,0.0,1.0,1.5,0.5
2271000217,7.0,0.0,6.0,1.0,1.0,0.8571428571428571,0.0
2271000292,10.0,4.0,6.0,0.0,3.0,1.4,0.4
2271000357,6.0,1.0,5.0,0.0,1.0,1.1666666666666667,0.16666666666666666
2271000373,9.0,1.0,8.0,0.0,3.0,1.1111111111111112,0.1111111111111111
2271000420,10.0,4.0,6.0,0.0,3.0,1.4,0.4
2271000462,9.0,6.0,3.0,0.0,1.0,1.6666666666666667,0.6666666666666666
2271000489,5.0,0.0,4.0,1.0,3.0,0.8,0.0
2271000624,5.0,0.0,4.0,1.0,2.0,0.8,0.0
2271000705,9.0,0.0,9.0,0.0,1.0,1.0,0.0
2271000799,4.0,0.0,3.0,1.0,1.0,0.75,0.0
2271000802,6.0,3.0,3.0,0.0,1.0,1.5,0.5
2271000853,11.0,7.0,4.0,0.0,3.0,1.6363636363636365,0.6363636363636364
2271000861,5.0,1.0,4.0,0.0,1.0,1.2,0.2
2271001001,6.0,0.0,5.0,1.0,1.0,0.8333333333333334,0.0
2271001060,9.0,2.0,5.0,2.0,1.0,1.0,0.2222222222222222
2271001094,5.0,0.0,4.0,1.0,1.0,0.8,0.0
2271001116,5.0,0.0,4.0,1.0,2.0,0.8,0.0
2271001183,6.0,0.0,4.0,2.0,2.0,0.6666666666666666,0.0
